inventory.ziw_row_id,inventory.ziw_scn,inventory.ziw_source_start_date,inventory.ziw_source_start_timestamp,inventory.ziw_target_start_timestamp,inventory.ziw_target_start_date,inventory.ziw_source_end_date,inventory.ziw_source_end_timestamp,inventory.ziw_target_end_date,inventory.ziw_target_end_timestamp,inventory.ziw_active,inventory.ziw_is_deleted,inventory.ziw_status_flag,inventory.inv_date_sk,inventory.inv_item_sk,inventory.inv_warehouse_sk,inventory.inv_quantity_on_hand
179411a43b494c67b1b3bcda3b3c7a28,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4075,1,684
011c4c81f57229167214963f99f2e0c4,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4072,1,385
9da84b54c43049aef10220c63026cbb2,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4070,1,931
18f5288ee5c3889b1049028c6eaf03d5,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4069,1,425
a85d3a0daaedb3fd3fba1c425afc1e46,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4066,1,738
4e17d3cfa2b4876a254c7cecde566f53,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4064,1,931
41311e32b59c39781d90cc0c23cb6939,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4063,1,122
130e91f3602582c001a5131d4cbbd479,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4060,1,679
6cc941920ac4094a27ef1a69a61b0aa9,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4058,1,387
58cd0adea04d1125b65a5e98d6215bdc,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4057,1,67
4e9ea026b4bcdc5147e747d7fcc7b319,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4054,1,20
fcf625f49607b92cf4ffa05f82b9027e,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4052,1,416
f807f168af76ec7671ec9c00b52a74b3,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4051,1,955
e9e2799449efc4f41258303d9b497a89,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4048,1,54
0108c9235eb2867eccdcf782f26c373f,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4046,1,490
7285e5dd51f101912dc834303ac273b8,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4045,1,68
db75bb39c153ee2f06740fca9e90b1e9,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4042,1,787
81d7257e1dd3f905cdcc3f7bf1036c2f,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4040,1,131
7ea5159be4499c8fb9b30f59cffe05aa,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4039,1,171
63085596ded0d06fb1c78f6e75acc872,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4036,1,333
a63726e55d4dd1f55ed765fbb87ab52c,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4034,1,783
ad2fb28f614175e31d5395c4fd4a0b51,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4033,1,768
5db14bd28ec613b497ca715b6e8e9da3,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4030,1,671
cc03b817b0bc0f11f122123c8174a9f2,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4028,1,852
7107e9a2540abac248b8847f74e37d5b,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4027,1,31
8ca4bef7d891da80cff73a8d78205a2a,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4024,1,749
3c57898632a5388580d44b573955684c,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4022,1,625
f9e904bd42b28a3fedb654bf1de95824,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4021,1,435
4b19f4a6b75beee0838820005ab0ed2f,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4018,1,742
6690d11e56d528dbbf22b77bef6e0e28,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4016,1,344
ec0bc735f83f9354456ae40d15002410,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4015,1,48
27791def1a2a470e9d40b96d9f32cab2,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4012,1,749
fd40447213685de751d03fd131a71ff0,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4010,1,569
3fa4ea1597ff584c006274cab77789be,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4009,1,741
44bfe856e6b917c47464307f6421459a,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4006,1,120
e7d995f659175248feb98d3142e19769,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4004,1,32
0f8f5511143265318645b4e2c28754a7,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4003,1,549
fea47af9bd08a21b92e3b13c58adba77,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,4000,1,562
10ce3aba44ebac5bd6d29795c133643d,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3998,1,802
8093ccac1a9659697806930e0755209f,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3997,1,11
7aef8f5ac259221101d4af43778e0261,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3994,1,974
03f08bde67f97596f1c3fa25f5ee94a7,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3992,1,162
f35b1822b474fddf1c5701a5e5655c38,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3991,1,626
c9c114a9edfba1edad37876e4fe08578,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3988,1,751
e41e06908bae3f3be3e20160361f010f,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3986,1,129
8cb605f0322ebed763733d462232f64e,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3985,1,6
f679faec729db1dd82b3627ba7cc6765,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3982,1,120
4c2c41b065a92192e0c14f908ab2e6ef,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3980,1,215
c0312b2c2ea108122f44916c1fac7064,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3979,1,NULL
4e0c810ce23f586442acd0841a8820ae,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3976,1,842
b8aa9c45bb42e9889811bba55d0e5539,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3974,1,24
a5b952eb8b63ed495762ada36b9fd6ff,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3973,1,670
ed3dc95ea33d38f5c414444192805b58,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3970,1,503
628660af5331af2b296f69b9c2d1adfa,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3968,1,209
1e4f8332bcf99ee7d8e2cd29aa71a593,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3967,1,835
754fda88eb4d9eb17966b53af7c18880,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3964,1,222
5d2e48b6f13b707239e3dfd2996ccf1d,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3962,1,984
d0e7df2d902b7855f789621cfa32edb3,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3961,1,337
148f7a137fef1c83196f4c984842a871,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3958,1,884
faccefa94681efc9f8776085e7431356,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3956,1,7
3f613629ad77be4789259618e412a808,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3955,1,803
5d756ec0c19b44b12ff4a42ac2b55e22,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3952,1,667
ac73c6b9f2fcb00d18436ac546c9ca40,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3950,1,701
476097f8cbdd370708fb06c0c0087442,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3949,1,840
862cc33c3639df8bad12fafce069faad,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3946,1,90
297091860e1661d6b24b49b0d0993073,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3944,1,NULL
db1cafc9c9d9c79c7f59970b12fdd47c,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3943,1,NULL
bb5139c062c8c34d24b5432d3c2fb2dd,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3940,1,175
91926a88c50e6d8b0b3736959fe3a474,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3938,1,841
e8fa3bd0ab5c237f2bb421053edd958f,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3937,1,700
9bbe9a0fbab902e21794e616de84b5c4,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3934,1,31
fdd9e78f9bb3087a328a41ff8baddd81,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3932,1,238
9da6cbfc132aa42b459d8791ce00eeb1,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3931,1,271
bc37bdafe966624f34c69423eab3d053,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3928,1,782
2e751e4562dd1107323cb4247ec98126,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3926,1,437
d53a5ecc072f1611dd80c4f123b7eb3a,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3925,1,738
12ccd79566af8d13ac6afc573e4299aa,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3922,1,997
14f497ae9fe35f89de22cf859a3bba98,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3920,1,580
27a776d206d36383069e7e0f199928ec,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3919,1,823
685f20e5abd794b10fc09b940e32bf6f,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3916,1,416
075d5c3315d7665119bdce62a12042a7,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3914,1,30
4e1c982fed7dcd50bd7876d99c13950b,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3913,1,588
8ccaea2edf8367c4e8931f29d57c8f0a,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3910,1,921
6de338036acd5e8609b1eb3ac20f1f87,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3908,1,946
41b622672acbb197b4a78279e4066300,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3907,1,713
d99bf6f4898dede175bbb45772983bc2,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3904,1,948
76764eba042a2a2464e8575f497dbc3f,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3902,1,242
ad7d4e80ecfa9ce55a72ab3d71902132,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3901,1,376
148190e3aba9df568e54d44c27ce7d06,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3898,1,790
2b506df51f2391a280a85417b4d61d83,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3896,1,97
9214373cfe124c0000b6f4f4f78a425d,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3895,1,392
c050f92f6f5fc54976e76d256aa1d8bb,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3892,1,205
0aeef92158d72127b3f5b83392f44d15,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3890,1,679
70065360166d972f09cc7dc804b1a314,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3889,1,339
4cb0f6cc3bc07745b884f86288b77af7,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3886,1,651
5263a4a95f43978873f1718b937dd408,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3884,1,809
a6fda983117b9f8c2e90e76cdf3c5ed9,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3883,1,52
a95ec3cffe728d20e904cb504e3c68d3,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3880,1,949
23464b044455610279e2683054f3bff2,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3878,1,846
1e7f8dfc0366517b78d680f5e5722fe1,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3877,1,54
346b77a6de0cfb9c178ad7cf544d9b42,0,2017-10-13,2017-10-13,06:25:36,2017-10-13,06:25:14,2017-10-13,9999-09-09,9999-09-09,09:09:09,9999-09-09,9999-09-09,09:09:09,true,false,I,2450815,3874,1,124
